delivery_id,order_id,order_item,expected_delivery_time_min,actual_delivery_time_min,delivery_item,distance_km
DEL202501002568,ORD202501002568,3,39,49,3,2.3
DEL202501022009,ORD202501022009,5,33,25,5,2.8
DEL202501001691,ORD202501001691,7,39,40,7,1.6
DEL202501011574,ORD202501011574,1,34,54,1,1.5
DEL202501011640,ORD202501011640,3,43,44,3,2
DEL202501022096,ORD202501022096,7,44,32,7,4.1
DEL202501022799,ORD202501022799,,42,,,3.3
DEL202501006501,ORD202501006501,9,33,31,9,5.9
DEL202501019091,ORD202501019091,5,44,55,5,5.5
DEL202501018595,ORD202501018595,6,44,49,6,5.4
DEL202501018487,ORD202501018487,1,45,32,1,5.5
DEL202501008958,ORD202501008958,1,32,45,1,2.4
DEL202501023325,ORD202501023325,2,35,43,3,3.8
DEL202501015749,ORD202501015749,9,34,45,9,5.3
DEL202501002308,ORD202501002308,2,33,45,2,4.8
DEL202501000785,ORD202501000785,5,43,42,5,2.8
DEL202501012546,ORD202501012546,5,31,25,5,1.3
DEL202501024453,ORD202501024453,1,36,35,1,1
DEL202501020532,ORD202501020532,1,30,29,1,1.3
DEL202501015409,ORD202501015409,1,43,53,1,4.6
DEL202501012646,ORD202501012646,3,41,50,3,4.6
DEL202501005290,ORD202501005290,2,31,50,2,4.8
DEL202501008063,ORD202501008063,7,44,40,6,1.6
DEL202501022933,ORD202501022933,3,42,31,2,2.3
DEL202501002983,ORD202501002983,3,32,43,3,3.8
DEL202501020877,ORD202501020877,2,42,29,2,1.9
DEL202501008152,ORD202501008152,4,38,39,4,1.3
DEL202501002547,ORD202501002547,7,44,54,7,2.4
DEL202501016758,ORD202501016758,3,30,47,3,5.1
DEL202501011077,ORD202501011077,3,36,41,3,1.4
DEL202501020701,ORD202501020701,,32,,,7
DEL202501003294,ORD202501003294,,36,,,1.8
DEL202501019047,ORD202501019047,2,38,38,2,4.2
DEL202501011773,ORD202501011773,6,41,29,7,4.2
DEL202501007800,ORD202501007800,7,30,44,7,1.1
DEL202501007851,ORD202501007851,2,35,25,2,4.7
DEL202501016500,ORD202501016500,,40,,,7.4
DEL202501022980,ORD202501022980,,30,,,6.7
DEL202501014735,ORD202501014735,2,39,48,2,7.3
DEL202501022368,ORD202501022368,7,43,33,7,1.7
DEL202501024038,ORD202501024038,3,34,31,3,6.2
DEL202501022300,ORD202501022300,8,38,43,8,5.1
DEL202501001956,ORD202501001956,4,36,50,4,6.1
DEL202501023766,ORD202501023766,,42,,,2.8
DEL202501017836,ORD202501017836,8,39,30,8,6.4
DEL202501011327,ORD202501011327,3,32,41,1,2.7
DEL202501020784,ORD202501020784,10,36,38,10,4.1
DEL202501007067,ORD202501007067,3,30,42,3,4.8
DEL202501006930,ORD202501006930,3,42,35,3,5.2
DEL202501012275,ORD202501012275,4,45,42,4,6.9
DEL202501002907,ORD202501002907,10,31,36,10,8
DEL202501007468,ORD202501007468,4,32,42,4,4.5
DEL202501016969,ORD202501016969,2,40,30,2,5
DEL202501016186,ORD202501016186,2,34,51,2,4.7
DEL202501020725,ORD202501020725,9,32,30,9,4.1
DEL202501003751,ORD202501003751,2,35,25,2,3.1
DEL202501009604,ORD202501009604,1,37,40,1,6
DEL202501015772,ORD202501015772,3,40,39,3,3.1
DEL202501014736,ORD202501014736,7,36,49,9,3.8
DEL202501011953,ORD202501011953,,40,,,4.1
DEL202501008474,ORD202501008474,6,41,52,6,7.5
DEL202501013990,ORD202501013990,2,37,36,2,4.5
DEL202501004372,ORD202501004372,4,31,33,4,7.2
DEL202501022526,ORD202501022526,8,43,37,9,6.5
DEL202501023126,ORD202501023126,3,42,51,3,6.4
DEL202501009109,ORD202501009109,5,36,37,5,3.9
DEL202501021859,ORD202501021859,3,41,55,3,5.9
DEL202501024673,ORD202501024673,4,45,54,2,6.4
DEL202501023110,ORD202501023110,1,36,39,1,7.2
DEL202501009890,ORD202501009890,5,40,42,5,6.4
DEL202501018069,ORD202501018069,7,36,55,7,4.2
DEL202501017763,ORD202501017763,,39,,,6.1
DEL202501024953,ORD202501024953,4,39,47,4,4.3
DEL202501008127,ORD202501008127,2,39,36,3,3.2
DEL202501007973,ORD202501007973,4,44,47,4,4.5
DEL202501005776,ORD202501005776,1,35,42,1,5.6
DEL202501000668,ORD202501000668,6,36,40,6,3.3
DEL202501010164,ORD202501010164,3,35,43,3,3.7
DEL202501009735,ORD202501009735,6,32,25,6,2.3
DEL202501023087,ORD202501023087,3,30,32,3,4.9
DEL202501014599,ORD202501014599,3,45,28,2,2.5
DEL202501024771,ORD202501024771,11,37,40,11,7.3
DEL202501013316,ORD202501013316,4,42,34,4,1.6
DEL202501010875,ORD202501010875,4,37,29,4,2.3
DEL202501009278,ORD202501009278,,33,,,2.7
DEL202501014280,ORD202501014280,6,30,39,6,1.3
DEL202501013220,ORD202501013220,4,37,42,4,3.5
DEL202501009165,ORD202501009165,8,30,45,8,7.9
DEL202501013386,ORD202501013386,2,37,40,2,5.2
DEL202501001845,ORD202501001845,2,40,25,2,1.2
DEL202501013694,ORD202501013694,9,37,39,9,2.2
DEL202501001387,ORD202501001387,2,32,39,2,5.7
DEL202501022033,ORD202501022033,5,34,39,7,7.4
DEL202501008534,ORD202501008534,2,42,47,2,4
DEL202501005395,ORD202501005395,7,44,31,7,7.1
DEL202501023722,ORD202501023722,4,35,31,4,7.7
DEL202501018481,ORD202501018481,5,45,42,5,1.3
DEL202501009466,ORD202501009466,7,45,36,7,1.4
DEL202501007580,ORD202501007580,1,34,25,1,2.4
DEL202501015403,ORD202501015403,4,43,33,6,3
DEL202501011689,ORD202501011689,4,43,35,4,5
DEL202501011831,ORD202501011831,8,38,40,8,5
DEL202501001282,ORD202501001282,4,32,37,4,4.7
DEL202501004314,ORD202501004314,7,31,34,7,4
DEL202501019348,ORD202501019348,4,43,33,4,2.3
DEL202501009271,ORD202501009271,10,41,27,10,6.7
DEL202501000063,ORD202501000063,2,34,43,2,7
DEL202501007257,ORD202501007257,4,31,38,4,5.5
DEL202501009687,ORD202501009687,3,42,52,3,6.9
DEL202501013370,ORD202501013370,8,39,55,8,2.5
DEL202501015149,ORD202501015149,,45,,,3.8
DEL202501023357,ORD202501023357,5,41,40,5,1.4
DEL202501022887,ORD202501022887,6,31,31,6,2.6
DEL202501001264,ORD202501001264,5,39,43,5,7.8
DEL202501015468,ORD202501015468,8,32,44,8,6.4
DEL202501024209,ORD202501024209,2,32,47,2,4.2
DEL202501017430,ORD202501017430,1,33,49,1,4.9
DEL202501009202,ORD202501009202,3,39,32,1,6.9
DEL202501021838,ORD202501021838,2,43,44,2,5.4
DEL202501021766,ORD202501021766,7,41,25,5,4.3
DEL202501006353,ORD202501006353,12,33,37,10,3.8
DEL202501020798,ORD202501020798,2,30,40,2,1.6
DEL202501000409,ORD202501000409,1,45,35,1,3.6
DEL202501024278,ORD202501024278,3,35,55,5,6.1
DEL202501002621,ORD202501002621,,38,,,1.7
DEL202501016587,ORD202501016587,6,36,38,6,2.4
DEL202501001841,ORD202501001841,1,38,40,1,7.1
DEL202501010393,ORD202501010393,4,35,43,4,2.2
DEL202501015165,ORD202501015165,3,32,49,3,6.8
DEL202501013610,ORD202501013610,8,43,42,8,3.4
DEL202501022606,ORD202501022606,4,45,44,4,1.6
DEL202501014478,ORD202501014478,2,45,39,2,2.3
DEL202501010422,ORD202501010422,3,33,47,3,3.2
DEL202501011478,ORD202501011478,3,36,41,3,1.7
DEL202501017551,ORD202501017551,6,31,47,6,6.7
DEL202501007875,ORD202501007875,4,44,49,4,7.3
DEL202501003849,ORD202501003849,2,39,42,2,1.1
DEL202501003310,ORD202501003310,5,38,42,5,6.2
DEL202501017445,ORD202501017445,5,38,25,5,4
DEL202501011859,ORD202501011859,7,32,25,7,6.7
DEL202501023255,ORD202501023255,5,43,26,4,4.8
DEL202501016718,ORD202501016718,6,43,43,6,5.8
DEL202501010402,ORD202501010402,2,32,30,2,5.7
DEL202501001667,ORD202501001667,5,38,50,5,3.2
DEL202501000337,ORD202501000337,7,30,36,7,4.2
DEL202501016114,ORD202501016114,,40,,,7.5
DEL202501011337,ORD202501011337,9,39,43,9,6.5
DEL202501011703,ORD202501011703,6,43,41,6,1
DEL202501003655,ORD202501003655,3,33,31,3,1
DEL202501009299,ORD202501009299,2,34,39,1,5.5
DEL202501001273,ORD202501001273,3,40,29,3,1.1
DEL202501014429,ORD202501014429,,34,,,5.6
DEL202501013160,ORD202501013160,3,34,47,3,2.9
DEL202501023180,ORD202501023180,3,42,37,3,1.5
DEL202501008805,ORD202501008805,6,32,39,8,1.5
DEL202501008201,ORD202501008201,,37,,,6.4
DEL202501022710,ORD202501022710,3,36,32,3,7.9
DEL202501001191,ORD202501001191,2,36,48,2,4.5
DEL202501018743,ORD202501018743,5,41,36,5,4.9
DEL202501017755,ORD202501017755,3,40,43,1,6.9
DEL202501002878,ORD202501002878,6,39,43,6,7.5
DEL202501001918,ORD202501001918,,38,,,6.4
DEL202501010305,ORD202501010305,2,35,45,4,7.5
DEL202501003579,ORD202501003579,9,45,45,9,2.2
DEL202501023090,ORD202501023090,2,43,28,2,2.6
DEL202501014549,ORD202501014549,1,34,37,1,7.5
DEL202501011349,ORD202501011349,4,44,36,4,1.8
DEL202501023121,ORD202501023121,3,32,51,3,7.2
DEL202501018235,ORD202501018235,4,34,54,4,1.7
DEL202501002531,ORD202501002531,3,41,39,3,6.1
DEL202501008124,ORD202501008124,1,41,42,1,5.5
DEL202501003302,ORD202501003302,6,32,40,6,5.8
DEL202501017991,ORD202501017991,7,41,41,7,3.6
DEL202501013829,ORD202501013829,4,35,39,4,5.4
DEL202501001174,ORD202501001174,5,36,34,5,6.8
DEL202501008816,ORD202501008816,5,41,45,5,7.4
DEL202501016172,ORD202501016172,5,36,40,6,1.1
DEL202501023084,ORD202501023084,11,43,45,11,3.2
DEL202501013991,ORD202501013991,4,31,37,4,2.9
DEL202501013557,ORD202501013557,2,41,43,2,2
DEL202501000734,ORD202501000734,5,40,30,5,7.5
DEL202501004254,ORD202501004254,3,42,35,3,6.6
DEL202501019602,ORD202501019602,2,33,26,2,7.5
DEL202501021086,ORD202501021086,6,42,31,6,1.5
DEL202501024094,ORD202501024094,2,33,40,2,5.3
DEL202501002458,ORD202501002458,8,43,37,8,2.4
DEL202501001831,ORD202501001831,6,34,44,6,5.1
DEL202501010392,ORD202501010392,,34,,,3.5
DEL202501011269,ORD202501011269,8,40,43,10,7
DEL202501009210,ORD202501009210,7,45,25,7,5.4
DEL202501014126,ORD202501014126,3,38,37,3,6.1
DEL202501009437,ORD202501009437,5,39,40,5,7.9
DEL202501021492,ORD202501021492,5,39,39,5,5.6
DEL202501009045,ORD202501009045,1,31,49,1,2.3
DEL202501021728,ORD202501021728,3,35,41,3,2.1
DEL202501004224,ORD202501004224,3,37,43,3,4.4
DEL202501001135,ORD202501001135,3,40,35,3,5.1
DEL202501007764,ORD202501007764,2,41,47,2,5.5
DEL202501004031,ORD202501004031,3,44,35,3,4.2
DEL202501006797,ORD202501006797,4,32,45,4,7.3
DEL202501021732,ORD202501021732,5,44,32,5,7.7
DEL202501022081,ORD202501022081,3,43,45,3,1.5
DEL202501021591,ORD202501021591,3,38,40,3,7.5
DEL202501019166,ORD202501019166,2,43,33,2,7.4
DEL202501004179,ORD202501004179,5,35,35,5,2.5
DEL202501009287,ORD202501009287,4,45,32,4,2
DEL202501013521,ORD202501013521,,44,,,5.4
DEL202501024276,ORD202501024276,,30,,,3.3
DEL202501008414,ORD202501008414,8,41,40,8,1.3
DEL202501016428,ORD202501016428,1,31,28,1,4.6
DEL202501003900,ORD202501003900,4,37,51,4,6.1
DEL202501015799,ORD202501015799,3,39,43,4,5.6
DEL202501005104,ORD202501005104,,40,,,1.8
DEL202501013854,ORD202501013854,7,37,38,7,4.1
DEL202501008995,ORD202501008995,10,39,51,10,4.7
DEL202501013277,ORD202501013277,2,40,49,2,5.1
DEL202501017710,ORD202501017710,2,43,34,2,7.6
DEL202501011406,ORD202501011406,5,35,31,5,4.6
DEL202501023792,ORD202501023792,4,30,43,4,4.3
DEL202501006912,ORD202501006912,5,32,39,5,1.6
DEL202501022956,ORD202501022956,2,43,38,2,4.9
DEL202501007628,ORD202501007628,2,39,38,1,1.1
DEL202501016868,ORD202501016868,7,31,27,7,2.7
DEL202501001200,ORD202501001200,3,34,41,3,1.9
DEL202501019339,ORD202501019339,5,33,50,5,5.2
DEL202501004971,ORD202501004971,6,36,35,6,1.2
DEL202501007371,ORD202501007371,8,39,51,8,7.2
DEL202501000170,ORD202501000170,9,40,38,9,3.6
DEL202501011963,ORD202501011963,1,31,43,1,3.7
DEL202501003232,ORD202501003232,2,33,40,2,7.9
DEL202501004263,ORD202501004263,7,34,36,6,5.2
DEL202501021996,ORD202501021996,6,37,27,5,6.1
DEL202501020702,ORD202501020702,8,31,45,8,5.7
DEL202501004428,ORD202501004428,3,32,35,5,6.2
DEL202501005012,ORD202501005012,1,36,40,1,2.4
DEL202501017806,ORD202501017806,8,34,41,8,5.8
DEL202501005009,ORD202501005009,8,40,34,7,5.7
DEL202501018641,ORD202501018641,2,30,39,2,2.6
DEL202501017244,ORD202501017244,11,45,52,11,7.5
DEL202501017640,ORD202501017640,11,40,47,11,4.7
DEL202501020128,ORD202501020128,2,41,49,2,1.3
DEL202501008199,ORD202501008199,12,34,44,12,3.2
DEL202501009390,ORD202501009390,2,37,44,2,4.3
DEL202501009769,ORD202501009769,2,35,31,2,6
DEL202501009779,ORD202501009779,3,40,45,3,3.8
DEL202501004869,ORD202501004869,,40,,,5.4
DEL202501005412,ORD202501005412,7,43,50,7,4.6
DEL202501013770,ORD202501013770,2,36,51,2,3.1
DEL202501020625,ORD202501020625,4,35,37,4,4.5
DEL202501007642,ORD202501007642,3,32,38,3,3.6
DEL202501010245,ORD202501010245,2,37,40,2,7.3
DEL202501006756,ORD202501006756,4,39,49,4,7.8
DEL202501023714,ORD202501023714,5,44,37,5,5.4
DEL202501020468,ORD202501020468,8,34,32,8,1.3
DEL202501004134,ORD202501004134,4,38,43,6,1.8
DEL202501021700,ORD202501021700,1,33,34,1,2.8
DEL202501016508,ORD202501016508,5,30,38,5,2.5
DEL202501009877,ORD202501009877,3,31,37,3,6.7
DEL202501003841,ORD202501003841,5,30,54,6,1
DEL202501002484,ORD202501002484,2,35,38,2,3.2
DEL202501016191,ORD202501016191,6,32,25,6,4.7
DEL202501017889,ORD202501017889,4,34,37,4,7.7
DEL202501016605,ORD202501016605,2,43,34,2,3.3
DEL202501009658,ORD202501009658,4,30,38,3,5.1
DEL202501006145,ORD202501006145,4,31,50,4,3.7
DEL202501008931,ORD202501008931,3,39,40,3,6
DEL202501021836,ORD202501021836,,34,,,6.9
DEL202501011170,ORD202501011170,3,38,53,3,2.4
DEL202501018238,ORD202501018238,3,42,25,3,4.5
DEL202501011245,ORD202501011245,7,36,35,7,3.8
DEL202501016816,ORD202501016816,3,33,40,3,6
DEL202501009542,ORD202501009542,1,45,43,1,6.2
DEL202501010828,ORD202501010828,9,31,36,9,3.5
DEL202501023343,ORD202501023343,3,32,48,2,5.6
DEL202501006948,ORD202501006948,2,32,41,2,6.7
DEL202501020563,ORD202501020563,2,41,42,2,5.8
DEL202501012905,ORD202501012905,5,45,35,5,5.2
DEL202501003446,ORD202501003446,1,32,40,1,6.3
DEL202501009756,ORD202501009756,1,37,40,1,5.8
DEL202501000413,ORD202501000413,1,45,25,1,5.8
DEL202501013048,ORD202501013048,4,45,28,4,7.1
DEL202501009421,ORD202501009421,4,39,37,4,5.4
DEL202501015768,ORD202501015768,7,33,37,7,3
DEL202501017129,ORD202501017129,4,34,32,4,3
DEL202501012297,ORD202501012297,4,41,33,4,4.1
DEL202501011331,ORD202501011331,7,36,54,7,1.5
DEL202501023292,ORD202501023292,,43,,,3.7
DEL202501006369,ORD202501006369,5,38,30,5,3.5
DEL202501022274,ORD202501022274,6,30,25,6,2.4
DEL202501004994,ORD202501004994,3,39,32,3,4.8
DEL202501017568,ORD202501017568,6,34,39,6,1.1
DEL202501020348,ORD202501020348,4,31,33,4,7.5
DEL202501006675,ORD202501006675,9,43,41,9,2.3
DEL202501002494,ORD202501002494,1,42,43,1,5
DEL202501001313,ORD202501001313,1,34,29,1,4.9
DEL202501018873,ORD202501018873,3,37,33,3,4.9
DEL202501015445,ORD202501015445,9,39,45,9,3.8
DEL202501016923,ORD202501016923,,35,,,5
DEL202501014782,ORD202501014782,3,30,37,3,6.7
DEL202501019933,ORD202501019933,6,42,44,6,2.6
DEL202501017513,ORD202501017513,5,40,38,5,7.1
DEL202501003778,ORD202501003778,2,31,48,2,6.7
DEL202501017057,ORD202501017057,6,37,37,6,7.4
DEL202501000804,ORD202501000804,7,37,55,7,4.6
DEL202501021913,ORD202501021913,1,30,55,1,7.3
DEL202501010542,ORD202501010542,5,37,32,5,6.7
DEL202501017843,ORD202501017843,4,33,51,4,6.9
DEL202501009149,ORD202501009149,7,44,29,5,5.3
DEL202501000815,ORD202501000815,10,31,36,10,5.9
DEL202501022164,ORD202501022164,1,38,39,1,1.8
DEL202501007703,ORD202501007703,10,32,34,10,1.3
DEL202501024351,ORD202501024351,5,32,34,6,7
DEL202501023363,ORD202501023363,1,35,32,1,6.7
DEL202501000253,ORD202501000253,2,38,42,2,2.1
DEL202501014156,ORD202501014156,,35,,,2.7
DEL202501006112,ORD202501006112,7,36,38,7,2.6
DEL202501024650,ORD202501024650,9,33,34,9,5.4
DEL202501003597,ORD202501003597,4,41,28,4,5.5
DEL202501022698,ORD202501022698,4,31,25,4,2
DEL202501022552,ORD202501022552,3,37,30,1,4
DEL202501007022,ORD202501007022,4,39,50,4,4.1
DEL202501001006,ORD202501001006,,45,,,5.7
DEL202501016336,ORD202501016336,,42,,,7.2
DEL202501001851,ORD202501001851,10,32,32,10,6.1
DEL202501007885,ORD202501007885,2,45,44,1,6.9
DEL202501018319,ORD202501018319,4,30,35,4,2
DEL202501011382,ORD202501011382,2,35,44,2,3.2
DEL202501023533,ORD202501023533,6,44,35,6,4.7
DEL202501011533,ORD202501011533,4,42,31,4,3.5
DEL202501021774,ORD202501021774,4,35,40,4,6.8
DEL202501001047,ORD202501001047,4,37,42,4,4.3
DEL202501007910,ORD202501007910,3,42,40,2,6.2
DEL202501020421,ORD202501020421,,39,,,3.9
DEL202501009380,ORD202501009380,5,33,52,5,2
DEL202501017515,ORD202501017515,7,33,50,7,3.4
DEL202501010325,ORD202501010325,4,30,53,4,6.3
DEL202501007285,ORD202501007285,9,39,35,9,6.8
DEL202501024565,ORD202501024565,4,37,40,4,1.1
DEL202501006470,ORD202501006470,3,36,36,3,3.5
DEL202501012407,ORD202501012407,6,42,38,6,4.3
DEL202501017034,ORD202501017034,3,44,27,1,5.7
DEL202501003941,ORD202501003941,3,34,52,3,2.3
DEL202501023930,ORD202501023930,7,37,33,6,7.5
DEL202501000525,ORD202501000525,2,34,34,2,2.4
DEL202501018063,ORD202501018063,4,40,34,4,3.6
DEL202501024391,ORD202501024391,7,45,39,7,5.3
DEL202501023189,ORD202501023189,5,35,53,5,5.2
DEL202501010388,ORD202501010388,3,34,47,3,5
DEL202501006005,ORD202501006005,3,32,40,3,2
DEL202501019493,ORD202501019493,4,43,36,4,7.7
DEL202501015543,ORD202501015543,7,33,39,7,7.8
DEL202501012124,ORD202501012124,1,38,33,1,2.6
DEL202501012217,ORD202501012217,3,34,45,3,5.1
DEL202501013872,ORD202501013872,3,32,44,3,3.2
DEL202501014984,ORD202501014984,1,39,52,1,5.8
DEL202501008753,ORD202501008753,7,40,37,5,2.1
DEL202501024979,ORD202501024979,4,45,42,6,7.3
DEL202501022632,ORD202501022632,6,44,40,7,3.5
DEL202501001932,ORD202501001932,1,39,35,1,6.7
DEL202501022010,ORD202501022010,8,44,42,8,1.1
DEL202501009330,ORD202501009330,3,40,38,3,7.3
DEL202501012548,ORD202501012548,6,35,25,6,7.5
DEL202501010219,ORD202501010219,2,41,25,2,6.4
DEL202501022800,ORD202501022800,1,33,40,1,5.5
DEL202501023046,ORD202501023046,4,37,42,4,1
DEL202501024440,ORD202501024440,3,44,39,3,3
DEL202501013197,ORD202501013197,4,35,55,4,4.7
DEL202501020591,ORD202501020591,9,43,41,11,2.5
DEL202501024641,ORD202501024641,7,39,36,7,1.4
DEL202501024889,ORD202501024889,1,36,25,1,5.6
DEL202501015448,ORD202501015448,6,42,42,6,1.7
DEL202501013130,ORD202501013130,2,33,27,2,5
DEL202501003268,ORD202501003268,7,45,34,7,7.5
DEL202501007282,ORD202501007282,6,43,32,6,3.7
DEL202501011154,ORD202501011154,1,33,40,1,2.5
DEL202501014606,ORD202501014606,3,39,25,3,1.6
DEL202501014179,ORD202501014179,5,35,44,5,5.3
DEL202501020973,ORD202501020973,1,38,37,1,7.5
DEL202501014495,ORD202501014495,5,37,25,5,5.5
DEL202501023554,ORD202501023554,7,41,49,7,2.5
DEL202501011286,ORD202501011286,10,39,25,10,6.4
DEL202501013864,ORD202501013864,6,32,30,6,4.3
DEL202501013214,ORD202501013214,6,36,46,4,5.6
DEL202501000217,ORD202501000217,,33,,,7.6
DEL202501014661,ORD202501014661,5,43,44,5,5.7
DEL202501011650,ORD202501011650,2,41,38,3,5.8
DEL202501014709,ORD202501014709,,43,,,6.8
DEL202501012322,ORD202501012322,3,38,49,3,5.1
DEL202501010585,ORD202501010585,1,37,33,2,7.5
DEL202501024962,ORD202501024962,6,40,39,4,4.4
DEL202501005294,ORD202501005294,5,40,27,5,3.9
DEL202501024646,ORD202501024646,3,32,47,3,7.1
DEL202501007650,ORD202501007650,5,30,42,5,5.5
DEL202501019387,ORD202501019387,1,44,39,2,1.1
DEL202501007891,ORD202501007891,,33,,,3.2
DEL202501009811,ORD202501009811,8,37,31,8,3.7
DEL202501024322,ORD202501024322,4,35,47,4,6.2
DEL202501010678,ORD202501010678,6,33,43,6,1.2
DEL202501008306,ORD202501008306,4,36,54,4,6.4
DEL202501019001,ORD202501019001,5,33,45,5,7.6
DEL202501012406,ORD202501012406,6,31,55,6,4.2
DEL202501024831,ORD202501024831,5,44,33,5,4.7
DEL202501021400,ORD202501021400,2,40,43,2,4.8
DEL202501023661,ORD202501023661,3,35,35,3,3.5
DEL202501010694,ORD202501010694,7,30,31,7,5.5
DEL202501003861,ORD202501003861,2,37,42,1,4.7
DEL202501005956,ORD202501005956,5,45,34,4,5.3
DEL202501011980,ORD202501011980,6,38,39,6,3.2
DEL202501003588,ORD202501003588,1,34,37,1,2.1
DEL202501004364,ORD202501004364,2,34,29,2,6.8
DEL202501015910,ORD202501015910,1,44,42,1,3.5
DEL202501015981,ORD202501015981,4,30,43,4,4.2
DEL202501000887,ORD202501000887,2,43,36,2,6.1
DEL202501007113,ORD202501007113,6,31,36,6,6.7
DEL202501014441,ORD202501014441,5,44,37,5,6.4
DEL202501021353,ORD202501021353,3,42,47,1,3.5
DEL202501018145,ORD202501018145,2,37,26,2,1.6
DEL202501016347,ORD202501016347,11,34,36,11,4.8
DEL202501001843,ORD202501001843,9,34,43,9,6.1
DEL202501004719,ORD202501004719,7,33,50,5,5
DEL202501009799,ORD202501009799,6,45,49,6,2
DEL202501022321,ORD202501022321,,32,,,2.1
DEL202501023352,ORD202501023352,3,41,46,2,4.1
DEL202501012590,ORD202501012590,2,39,27,2,4
DEL202501002938,ORD202501002938,,43,,,3.5
DEL202501008296,ORD202501008296,3,44,44,4,6.2
DEL202501012528,ORD202501012528,4,42,41,4,7
DEL202501012402,ORD202501012402,5,45,51,5,4.3
DEL202501008061,ORD202501008061,5,44,49,5,7.6
DEL202501015482,ORD202501015482,3,42,37,3,8
DEL202501015836,ORD202501015836,9,37,38,9,5.5
DEL202501004343,ORD202501004343,4,34,40,4,4
DEL202501000864,ORD202501000864,4,35,49,4,6.5
DEL202501012291,ORD202501012291,2,41,42,2,1.6
DEL202501023881,ORD202501023881,2,31,32,2,3.1
DEL202501022457,ORD202501022457,7,33,51,7,6.9
DEL202501019383,ORD202501019383,,44,,,3.9
DEL202501012360,ORD202501012360,3,35,25,3,7.7
DEL202501001757,ORD202501001757,6,32,54,6,7.8
DEL202501018299,ORD202501018299,3,43,38,3,6.2
DEL202501021538,ORD202501021538,12,33,44,12,7
DEL202501022998,ORD202501022998,13,43,49,13,1.8
DEL202501018918,ORD202501018918,2,45,37,2,4.6
DEL202501018613,ORD202501018613,8,35,36,8,7.3
DEL202501019704,ORD202501019704,8,32,35,8,4.3
DEL202501017935,ORD202501017935,10,32,42,10,5.9
DEL202501013326,ORD202501013326,5,39,45,5,1.6
DEL202501012911,ORD202501012911,13,40,44,13,7.7
DEL202501022090,ORD202501022090,3,40,36,3,3.2
DEL202501016225,ORD202501016225,5,43,27,5,5.9
DEL202501019495,ORD202501019495,1,39,50,1,6.7
DEL202501013785,ORD202501013785,6,32,33,6,2.3
DEL202501016157,ORD202501016157,,35,,,3.2
DEL202501006455,ORD202501006455,,36,,,2.2
DEL202501014095,ORD202501014095,,37,,,3.5
DEL202501019043,ORD202501019043,5,35,38,5,7.1
DEL202501007175,ORD202501007175,6,42,43,6,1
DEL202501002128,ORD202501002128,6,39,41,4,1.8
DEL202501002566,ORD202501002566,6,35,32,6,6.8
DEL202501023477,ORD202501023477,2,32,47,2,4.3
DEL202501021085,ORD202501021085,2,36,45,2,1.6
DEL202501007393,ORD202501007393,,44,,,5.6
DEL202501002391,ORD202501002391,8,32,32,8,5.8
DEL202501017573,ORD202501017573,7,43,26,7,5.9
DEL202501021050,ORD202501021050,8,31,41,7,1.6
DEL202501014170,ORD202501014170,6,30,36,6,4.8
DEL202501018902,ORD202501018902,4,38,25,4,5.7
DEL202501002005,ORD202501002005,,31,,,2
DEL202501024958,ORD202501024958,6,37,34,6,2.7
DEL202501017951,ORD202501017951,2,45,28,2,2
DEL202501023878,ORD202501023878,5,31,51,5,5.5
DEL202501012553,ORD202501012553,1,41,42,1,1.6
DEL202501024081,ORD202501024081,7,40,55,7,2.1
DEL202501009012,ORD202501009012,7,30,37,7,5.7
DEL202501008703,ORD202501008703,6,37,35,6,7.5
DEL202501003301,ORD202501003301,3,41,44,2,6.6
DEL202501021239,ORD202501021239,4,30,39,4,7.2
DEL202501012108,ORD202501012108,1,41,51,1,3
DEL202501008391,ORD202501008391,5,42,39,3,7.7
DEL202501001710,ORD202501001710,4,33,40,4,1.6
DEL202501021073,ORD202501021073,6,43,54,6,1.7
DEL202501019248,ORD202501019248,2,36,47,2,4.7
